ISO_3_code,Countryname,Who_region,Year,Vaccinecode,Vaccine_description,Schedulerounds,Targetpop,Targetpop_Description,Geoarea,Ageadministered,Sourcecomment
MNE,Montenegro,EURO,2023.0,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,1.0,,General/routine,NATIONAL,W9,nan
MNE,Montenegro,EURO,2023.0,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,2.0,,General/routine,NATIONAL,W17,nan
MNE,Montenegro,EURO,2023.0,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,4.0,B_2YL_W,General/routine,NATIONAL,M18,nan
MNE,Montenegro,EURO,2023.0,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,3.0,,General/routine,NATIONAL,W23,nan
MNE,Montenegro,EURO,2023.0,DTAPIPV,DTaP-IPV (acellular) vaccine,5.0,B_CHILD_W,General/routine,NATIONAL,Y6,nan
MNE,Montenegro,EURO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,B,occasional birth dose for babies born by HBsAg+ mothers
MNE,Montenegro,EURO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,W5,"for children with a contraindication to DTaP, IPV and/or Hib vaccine components."
MNE,Montenegro,EURO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,W9,"for children with a contraindication to DTaP, IPV and/or Hib vaccine components."
MNE,Montenegro,EURO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,4.0,RISKGROUPS,Risk group(s),NATIONAL,M13,"for children with a contraindication to DTaP, IPV and/or Hib vaccine components."
MNE,Montenegro,EURO,2023.0,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,1.0,FEMALE,HPV for females only,NATIONAL,Y9-Y14,"HPV vaccination program in Montenegro started September, 26th 2022 in the primary group of girls of 9 y.o. (birth cohort 2013). Since March, 1st 2023 we started vaccination in all girls 9-14 y.o. and we decided to switch to one dose schedule (one dose for"
MNE,Montenegro,EURO,2023.0,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,,one dose for 9-20 y.o; two doses for 21-26 y.o; two doses for immunosuppressed people
MNE,Montenegro,EURO,2023.0,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,,one dose for 9-20 y.o; two doses for 21-26 y.o; two doses for immunosuppressed people
MNE,Montenegro,EURO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>Y18,and older persons 65+
MNE,Montenegro,EURO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,HW,Health workers,NATIONAL,,Health and care workers
MNE,Montenegro,EURO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,PW,Pregnant women,NATIONAL,,Pregnant women
MNE,Montenegro,EURO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,,"Adults with chronic conditions, residents living in long-term care facilities, other groups"
MNE,Montenegro,EURO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,,General/routine,NATIONAL,>=M6,nan
MNE,Montenegro,EURO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,,Children with chronic conditions
MNE,Montenegro,EURO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,,General/routine,NATIONAL,M13,nan
MNE,Montenegro,EURO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,,General/routine,NATIONAL,Y6,nan
MNE,Montenegro,EURO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,ADULTS,Adults,NATIONAL,Y18,nan
MNE,Montenegro,EURO,2023.0,TDIPV_S,"Td-IPV (Tetanus, diphtheria for older children and adults and IPV) vaccine",6.0,B_ADO_W,General/routine,NATIONAL,Y14,nan
MNG,Mongolia,WPRO,2023.0,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,,General/routine,NATIONAL,B,nan
MNG,Mongolia,WPRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1.0,,General/routine,NATIONAL,M2,nan
MNG,Mongolia,WPRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2.0,,General/routine,NATIONAL,M3,nan
MNG,Mongolia,WPRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3.0,,General/routine,NATIONAL,M4,nan
MNG,Mongolia,WPRO,2023.0,HEPA_PEDIATRIC,Pediatric Hepatitis A vaccine,1.0,,General/routine,NATIONAL,M14,nan
MNG,Mongolia,WPRO,2023.0,HEPA_PEDIATRIC,Pediatric Hepatitis A vaccine,2.0,,General/routine,NATIONAL,Y2,nan
MNG,Mongolia,WPRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,,Epidemiologically linked cases and for voluntary individuals
MNG,Mongolia,WPRO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,,General/routine,NATIONAL,B,nan
MNG,Mongolia,WPRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,HW,Health workers,NATIONAL,,Health and care workers
MNG,Mongolia,WPRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,PW,Pregnant women,NATIONAL,,Pregnant women
MNG,Mongolia,WPRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,,"Adults with chronic conditions, other groups"
MNG,Mongolia,WPRO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,,General/routine,NATIONAL,Y2-Y5,nan
MNG,Mongolia,WPRO,2023.0,IPV,IPV (Inactivated polio vaccine),1.0,,General/routine,NATIONAL,M5,nan
MNG,Mongolia,WPRO,2023.0,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,,Epidemiologically linked cases and for valuntary individuals
MNG,Mongolia,WPRO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,,General/routine,NATIONAL,M9,nan
MNG,Mongolia,WPRO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,,General/routine,NATIONAL,Y2,nan
MNG,Mongolia,WPRO,2023.0,OPV,OPV (Oral polio vaccine),1.0,,General/routine,NATIONAL,B,nan
MNG,Mongolia,WPRO,2023.0,OPV,OPV (Oral polio vaccine),2.0,,General/routine,NATIONAL,M2,nan
MNG,Mongolia,WPRO,2023.0,OPV,OPV (Oral polio vaccine),3.0,,General/routine,NATIONAL,M3,nan
MNG,Mongolia,WPRO,2023.0,OPV,OPV (Oral polio vaccine),4.0,,General/routine,NATIONAL,M4,nan
MNG,Mongolia,WPRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,,General/routine,NATIONAL,M2,nan
MNG,Mongolia,WPRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,,General/routine,NATIONAL,M4,nan
MNG,Mongolia,WPRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,,General/routine,NATIONAL,M9,nan
MNG,Mongolia,WPRO,2023.0,RABIES,Rabies vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,,Epidemiologically linked cases and for valuntary individuals
MNG,Mongolia,WPRO,2023.0,TBE_ADULT,Adult TBE (tick borne encephalitis) vaccine,1.0,RISKGROUPS,Risk group(s),,,Epidemiologically linked cases and for valuntary individuals
MNG,Mongolia,WPRO,2023.0,TBE_PEDIATRIC,Pediatric TBE (tick borne encephalitis) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,,Epidemiologically linked cases and for valuntary individuals
MNG,Mongolia,WPRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,B_CHILD_W,General/routine,NATIONAL,Y7,nan
MNG,Mongolia,WPRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,B_ADO_W,General/routine,NATIONAL,Y15,nan
MNG,Mongolia,WPRO,2023.0,VITAMINA,Vitamin A supplements,1.0,,General/routine,NATIONAL,M6-M59,nan
MNG,Mongolia,WPRO,2023.0,YF,YF (Yellow fever) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,,Epidemiologically linked cases and for valuntary individuals
MNP,Northern Mariana Islands,WPRO,2023.0,DTAP,DTaP (acellular) vaccine,1.0,,General/routine,NATIONAL,W6,nan
MNP,Northern Mariana Islands,WPRO,2023.0,DTAP,DTaP (acellular) vaccine,2.0,,General/routine,NATIONAL,M4,nan
MNP,Northern Mariana Islands,WPRO,2023.0,DTAP,DTaP (acellular) vaccine,3.0,,General/routine,NATIONAL,M6,nan
MNP,Northern Mariana Islands,WPRO,2023.0,DTAP,DTaP (acellular) vaccine,4.0,B_2YL_W,General/routine,NATIONAL,M15-M18,nan
MNP,Northern Mariana Islands,WPRO,2023.0,DTAP,DTaP (acellular) vaccine,5.0,B_CHILD_W,General/routine,NATIONAL,Y4-Y6,nan
MNP,Northern Mariana Islands,WPRO,2023.0,DTAPHEPBIPV,DTaP-HepB-IPV (acellular) vaccine,1.0,,General/routine,NATIONAL,W6,nan
MNP,Northern Mariana Islands,WPRO,2023.0,DTAPHEPBIPV,DTaP-HepB-IPV (acellular) vaccine,2.0,,General/routine,NATIONAL,M6,nan
MNP,Northern Mariana Islands,WPRO,2023.0,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,1.0,,General/routine,NATIONAL,W6,nan
MNP,Northern Mariana Islands,WPRO,2023.0,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,2.0,,General/routine,NATIONAL,M4,nan
MNP,Northern Mariana Islands,WPRO,2023.0,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,3.0,,General/routine,NATIONAL,M6,nan
MNP,Northern Mariana Islands,WPRO,2023.0,DTAPIPV,DTaP-IPV (acellular) vaccine,5.0,B_CHILD_W,General/routine,NATIONAL,Y4-Y6,nan
MNP,Northern Mariana Islands,WPRO,2023.0,HEPA_ADULT,Adult Hepatitis A vaccine,1.0,ADULTS,Adults,NATIONAL,>=Y19,nan
MNP,Northern Mariana Islands,WPRO,2023.0,HEPA_ADULT,Adult Hepatitis A vaccine,2.0,ADULTS,Adults,NATIONAL,+M6,nan
MNP,Northern Mariana Islands,WPRO,2023.0,HEPA_PEDIATRIC,Pediatric Hepatitis A vaccine,1.0,,General/routine,NATIONAL,M12,nan
MNP,Northern Mariana Islands,WPRO,2023.0,HEPA_PEDIATRIC,Pediatric Hepatitis A vaccine,2.0,,General/routine,NATIONAL,+M6,nan
MNP,Northern Mariana Islands,WPRO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,,General/routine,NATIONAL,B,nan
MNP,Northern Mariana Islands,WPRO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,2.0,,General/routine,NATIONAL,W6,nan
MNP,Northern Mariana Islands,WPRO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,3.0,,General/routine,NATIONAL,M6,nan
MNP,Northern Mariana Islands,WPRO,2023.0,HIB,Hib (Haemophilus influenzae type B) vaccine,1.0,,General/routine,NATIONAL,W6,nan
MNP,Northern Mariana Islands,WPRO,2023.0,HIB,Hib (Haemophilus influenzae type B) vaccine,2.0,,General/routine,NATIONAL,M4,nan
MNP,Northern Mariana Islands,WPRO,2023.0,HIB,Hib (Haemophilus influenzae type B) vaccine,3.0,,General/routine,NATIONAL,M15-M18,nan
MNP,Northern Mariana Islands,WPRO,2023.0,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,1.0,BOTH,HPV administered to females and males,NATIONAL,Y9-Y14,"Both Male and Females are offered HPV  at age 9-14 years old for the first dose. The 2nd and 3rd dose depends on when the 1st dose was administered, but usually after 6 months. Age 15 and older is offered to both males and females. The recommended 3 dose "
MNP,Northern Mariana Islands,WPRO,2023.0,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,2.0,BOTH,HPV administered to females and males,NATIONAL,+M6,"Both Male and Females are offered HPV  at age 9-14 years old for the first dose. The 2nd and 3rd dose depends on when the 1st dose was administered, but usually after 6 months. Age 15 and older is offered to both males and females. The recommended 3 dose "
MNP,Northern Mariana Islands,WPRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>Y18,and older persons
MNP,Northern Mariana Islands,WPRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,HW,Health workers,NATIONAL,,Health and care workers
MNP,Northern Mariana Islands,WPRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,PW,Pregnant women,NATIONAL,,Pregnant women
MNP,Northern Mariana Islands,WPRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,,"Adults with chronic conditions, other groups"
MNP,Northern Mariana Islands,WPRO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,,General/routine,NATIONAL,>=M6,nan
MNP,Northern Mariana Islands,WPRO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,2.0,,General/routine,NATIONAL,>=M6,nan
MNP,Northern Mariana Islands,WPRO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,,Children with chronic conditions
MNP,Northern Mariana Islands,WPRO,2023.0,IPV,IPV (Inactivated polio vaccine),1.0,,General/routine,NATIONAL,W6,nan
MNP,Northern Mariana Islands,WPRO,2023.0,IPV,IPV (Inactivated polio vaccine),2.0,,General/routine,NATIONAL,M4,nan
MNP,Northern Mariana Islands,WPRO,2023.0,IPV,IPV (Inactivated polio vaccine),3.0,,General/routine,NATIONAL,M6,nan
MNP,Northern Mariana Islands,WPRO,2023.0,IPV,IPV (Inactivated polio vaccine),4.0,,General/routine,NATIONAL,Y4-Y6,nan
MNP,Northern Mariana Islands,WPRO,2023.0,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,1.0,,General/routine,NATIONAL,Y11,nan
MNP,Northern Mariana Islands,WPRO,2023.0,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,2.0,,General/routine,NATIONAL,Y16,nan
MNP,Northern Mariana Islands,WPRO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,,General/routine,NATIONAL,M12,nan
MNP,Northern Mariana Islands,WPRO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,,General/routine,NATIONAL,Y4-Y6,nan
MNP,Northern Mariana Islands,WPRO,2023.0,MMRV,"MMRV (Measles, mumps, rubella and varicella) vaccine",1.0,,General/routine,NATIONAL,M12,nan
MNP,Northern Mariana Islands,WPRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,,General/routine,NATIONAL,W6,nan
MNP,Northern Mariana Islands,WPRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,,General/routine,NATIONAL,M4,nan
MNP,Northern Mariana Islands,WPRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,,General/routine,NATIONAL,M6,nan
MNP,Northern Mariana Islands,WPRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,4.0,,General/routine,NATIONAL,M15-M18,nan
MNP,Northern Mariana Islands,WPRO,2023.0,ROTAVIRUS_5,RV-5 (Rotavirus 5-valent) vaccine,1.0,,General/routine,NATIONAL,W6,nan
MNP,Northern Mariana Islands,WPRO,2023.0,ROTAVIRUS_5,RV-5 (Rotavirus 5-valent) vaccine,2.0,,General/routine,NATIONAL,M4,nan
MNP,Northern Mariana Islands,WPRO,2023.0,ROTAVIRUS_5,RV-5 (Rotavirus 5-valent) vaccine,3.0,,General/routine,NATIONAL,M6,nan
MNP,Northern Mariana Islands,WPRO,2023.0,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",6.0,B_ADO_W,General/routine,NATIONAL,Y7-Y18,nan
MNP,Northern Mariana Islands,WPRO,2023.0,VARICELLA,Varicella vaccine,1.0,,General/routine,NATIONAL,M12,nan
MNP,Northern Mariana Islands,WPRO,2023.0,VARICELLA,Varicella vaccine,2.0,,General/routine,NATIONAL,Y4-Y6,nan
MNP,Northern Mariana Islands,WPRO,2023.0,ZOSTER,Shingles (Herpes zoster for older adults) vaccine,1.0,ADULTS,Adults,NATIONAL,Y50-Y85,nan
MOZ,Mozambique,AFRO,2023.0,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,,General/routine,NATIONAL,B,Live Birth
MOZ,Mozambique,AFRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1.0,,General/routine,NATIONAL,M2,Children less than 1 year
MOZ,Mozambique,AFRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2.0,,General/routine,NATIONAL,M3,Children less than 1 year
MOZ,Mozambique,AFRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3.0,,General/routine,NATIONAL,M4,Children less than 1 year
MOZ,Mozambique,AFRO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1.0,FEMALE,HPV for females only,NATIONAL,Y9,Females 9
MOZ,Mozambique,AFRO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,2.0,FEMALE,HPV for females only,NATIONAL,+M6,Females 9
MOZ,Mozambique,AFRO,2023.0,IPV,IPV (Inactivated polio vaccine),1.0,,General/routine,NATIONAL,M4,Children less than 1 year
MOZ,Mozambique,AFRO,2023.0,IPV,IPV (Inactivated polio vaccine),2.0,,General/routine,NATIONAL,M9,Children less than 1 year
MOZ,Mozambique,AFRO,2023.0,MR,MR (Measles and rubella) vaccine,1.0,,General/routine,NATIONAL,M9,Children less than 24 months
MOZ,Mozambique,AFRO,2023.0,MR,MR (Measles and rubella) vaccine,2.0,,General/routine,NATIONAL,M18,Children less than 24 months
MOZ,Mozambique,AFRO,2023.0,OPV,OPV (Oral polio vaccine),1.0,,General/routine,NATIONAL,B,Children less than 1 year
MOZ,Mozambique,AFRO,2023.0,OPV,OPV (Oral polio vaccine),2.0,,General/routine,NATIONAL,M2,Children less than 1 year
MOZ,Mozambique,AFRO,2023.0,OPV,OPV (Oral polio vaccine),3.0,,General/routine,NATIONAL,M3,Children less than 1 year
MOZ,Mozambique,AFRO,2023.0,OPV,OPV (Oral polio vaccine),4.0,,General/routine,NATIONAL,M4,Children less than 1 year
MOZ,Mozambique,AFRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,,General/routine,NATIONAL,M2,Children less than 1 year
MOZ,Mozambique,AFRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,,General/routine,NATIONAL,M4,Children less than 1 year
MOZ,Mozambique,AFRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,,General/routine,NATIONAL,M9,Children less than 1 year
MOZ,Mozambique,AFRO,2023.0,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,1.0,,General/routine,NATIONAL,M2,Children less than 1 year
MOZ,Mozambique,AFRO,2023.0,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,2.0,,General/routine,NATIONAL,M3,Children less than 1 year
MOZ,Mozambique,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,ADULTS,Adults,NATIONAL,+Y1,females (15-49 years)
MOZ,Mozambique,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,ADULTS,Adults,NATIONAL,Y15-Y49,females (15-49 years)
MOZ,Mozambique,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,ADULTS,Adults,NATIONAL,+M1,females (15-49 years)
MOZ,Mozambique,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,ADULTS,Adults,NATIONAL,+M6,females (15-49 years)
MOZ,Mozambique,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,ADULTS,Adults,NATIONAL,+Y1,females (15-49 years)
MOZ,Mozambique,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,,General/routine,NATIONAL,+Y1,females (15-49 years)
MOZ,Mozambique,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,,General/routine,NATIONAL,+M6,females (15-49 years)
MOZ,Mozambique,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,B_CHILD_W,General/routine,NATIONAL,Y6,school age
MOZ,Mozambique,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,,General/routine,NATIONAL,+M1,females (15-49 years)
MOZ,Mozambique,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,,General/routine,NATIONAL,Y15-Y49,females (15-49 years)
MOZ,Mozambique,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,,General/routine,NATIONAL,+Y1,females (15-49 years)
MOZ,Mozambique,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,B_ADO_F,General/routine,NATIONAL,Y7,school age
MOZ,Mozambique,AFRO,2023.0,VITAMINA,Vitamin A supplements,1.0,,General/routine,NATIONAL,M6,Children between 6 and 59 months
MOZ,Mozambique,AFRO,2023.0,VITAMINA,Vitamin A supplements,2.0,,General/routine,NATIONAL,M12,Children between 6 and 59 months
MOZ,Mozambique,AFRO,2023.0,VITAMINA,Vitamin A supplements,3.0,,General/routine,NATIONAL,M18,Children between 6 and 59 months
MOZ,Mozambique,AFRO,2023.0,VITAMINA,Vitamin A supplements,4.0,,General/routine,NATIONAL,M24,Children between 6 and 59 months
MOZ,Mozambique,AFRO,2023.0,VITAMINA,Vitamin A supplements,5.0,,General/routine,NATIONAL,M30,Children between 6 and 59 months
MOZ,Mozambique,AFRO,2023.0,VITAMINA,Vitamin A supplements,6.0,,General/routine,NATIONAL,M36,Children between 6 and 59 months
MRT,Mauritania,AFRO,2023.0,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,,General/routine,NATIONAL,B,naissances vivantes
MRT,Mauritania,AFRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1.0,,General/routine,NATIONAL,W6,enfants de moins d'un an
MRT,Mauritania,AFRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2.0,,General/routine,NATIONAL,W10,enfants de moins d'un an
MRT,Mauritania,AFRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3.0,,General/routine,NATIONAL,W14,enfants de moins d'un an
MRT,Mauritania,AFRO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,,General/routine,NATIONAL,B,naissances vivantes
MRT,Mauritania,AFRO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1.0,FEMALE,HPV for females only,NATIONAL,Y9,fils âgé de 9 ans
MRT,Mauritania,AFRO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,2.0,FEMALE,HPV for females only,NATIONAL,+M6,fils âgé de 9 ans
MRT,Mauritania,AFRO,2023.0,IPV,IPV (Inactivated polio vaccine),1.0,,General/routine,NATIONAL,W14,enfants de moins d'un an
MRT,Mauritania,AFRO,2023.0,MR,MR (Measles and rubella) vaccine,1.0,,General/routine,NATIONAL,M9,enfants de moins d'un an
MRT,Mauritania,AFRO,2023.0,MR,MR (Measles and rubella) vaccine,2.0,,General/routine,NATIONAL,M15,enfants de moins d'un an
MRT,Mauritania,AFRO,2023.0,OPV,OPV (Oral polio vaccine),1.0,,General/routine,NATIONAL,B,enfants de moins d'un an
MRT,Mauritania,AFRO,2023.0,OPV,OPV (Oral polio vaccine),2.0,,General/routine,NATIONAL,W6,enfants de moins d'un an
MRT,Mauritania,AFRO,2023.0,OPV,OPV (Oral polio vaccine),3.0,,General/routine,NATIONAL,W10,enfants de moins d'un an
MRT,Mauritania,AFRO,2023.0,OPV,OPV (Oral polio vaccine),4.0,,General/routine,NATIONAL,W14,enfants de moins d'un an
MRT,Mauritania,AFRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,,General/routine,NATIONAL,W6,enfants de moins d'un an
MRT,Mauritania,AFRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,,General/routine,NATIONAL,W10,enfants de moins d'un an
MRT,Mauritania,AFRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,,General/routine,NATIONAL,W14,enfants de moins d'un an
MRT,Mauritania,AFRO,2023.0,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,1.0,,General/routine,NATIONAL,W6,enfants de moins d'un an
